Age,Occupation,Marital_status,Education_level,Savings_amount,Own_car,Own_house,Monthly_income,Dead_or_Alive
38,labourer,married,primary,362,yes,no,100,Alive
50,labourer,married,secondary,907,no,yes,68,Alive
50,businessman,married,primary,199,no,no,228,Alive
35,management,married,tertiary,4943,yes,no,295,Alive
35,management,single,tertiary,6659,yes,no,83,Alive
51,unemployed,single,tertiary,730,yes,no,287,Alive
34,labourer,single,secondary,664,yes,yes,88,Alive
28,labourer,single,primary,442,no,no,157,Alive
57,management,married,secondary,7162,no,no,83,Alive
38,businessman,married,secondary,61,yes,yes,170,Alive
41,unemployed,single,primary,2579,no,no,213,Alive
38,labourer,single,primary,1583,yes,no,386,Alive
54,labourer,single,secondary,224,no,no,134,Alive
52,labourer,married,secondary,851,no,no,87,Alive
35,labourer,married,tertiary,2880,no,no,42,Alive
40,management,married,secondary,1597,yes,no,633,Alive
33,labourer,divorced,tertiary,0,yes,no,72,Alive
35,management,divorced,tertiary,771,yes,yes,221,Alive
41,management,married,tertiary,30,no,no,171,Alive
33,labourer,married,secondary,346,yes,yes,379,Alive
25,management,single,secondary,184,no,yes,437,Alive
34,management,married,tertiary,580,yes,no,380,Alive
28,labourer,single,unknown,913,yes,no,580,Alive
41,management,divorced,secondary,1967,yes,no,115,Alive
29,labourer,single,unknown,2929,no,no,91,Alive
38,labourer,single,secondary,103,yes,no,159,Alive
39,labourer,married,secondary,661,yes,no,84,Alive
58,unemployed,married,secondary,19,no,yes,106,Alive
36,unemployed,single,tertiary,258,no,no,230,Alive
46,management,divorced,secondary,361,yes,no,86,Alive
36,management,married,secondary,1898,yes,yes,233,Alive
59,management,divorced,tertiary,0,no,no,196,Alive
36,labourer,married,secondary,3579,no,no,308,Alive
34,labourer,married,tertiary,1265,yes,no,397,Alive
29,labourer,single,tertiary,940,yes,no,757,Alive
39,labourer,married,secondary,854,yes,yes,181,Alive
32,unemployed,married,tertiary,1464,no,no,133,Alive
29,labourer,married,secondary,3748,no,no,322,Alive
53,labourer,married,primary,6839,yes,no,77,Alive
29,labourer,married,primary,-235,yes,no,189,Alive
44,management,single,tertiary,12,yes,no,126,Alive
28,labourer,single,tertiary,61,yes,no,401,Alive
37,labourer,married,tertiary,0,no,no,76,Alive
45,management,divorced,tertiary,6269,yes,no,20,Alive
39,labourer,married,secondary,142,no,yes,424,Alive
34,labourer,married,secondary,24,yes,no,124,Alive
32,labourer,married,unknown,1267,yes,no,66,Alive
40,labourer,married,secondary,2346,no,no,182,Alive
30,labourer,single,secondary,133,yes,no,113,Alive
55,management,married,tertiary,16786,no,no,90,Alive
50,management,married,tertiary,400,no,no,343,Alive
45,management,married,unknown,2033,no,no,48,Alive
54,management,married,tertiary,1938,yes,no,81,Alive
37,management,married,secondary,0,no,no,89,Alive
40,businessman,married,tertiary,-164,no,no,87,Alive
39,management,married,tertiary,1241,yes,no,138,Alive
59,businessman,married,primary,0,no,no,239,Alive
40,labourer,married,secondary,214,no,no,59,Alive
48,management,single,tertiary,399,no,yes,126,Alive
73,unemployed,married,primary,1388,no,no,146,Alive
28,unemployed,single,tertiary,805,no,no,116,Alive
50,labourer,single,secondary,1716,yes,no,272,Alive
35,unemployed,married,secondary,2228,no,no,461,Alive
45,labourer,single,secondary,1515,no,no,14,Alive
51,unemployed,married,secondary,44,yes,yes,79,Alive
47,management,single,primary,683,no,no,101,Alive
54,labourer,divorced,unknown,-473,yes,no,239,Alive
54,labourer,married,secondary,4482,yes,no,97,Alive
35,labourer,married,secondary,911,yes,no,434,Alive
74,unemployed,married,secondary,3771,no,no,159,Alive
32,labourer,married,secondary,1119,no,no,371,Alive
56,management,married,tertiary,-6,no,no,29,Alive
57,unemployed,divorced,secondary,-663,yes,no,210,Alive
33,labourer,married,secondary,686,yes,yes,30,Alive
44,labourer,married,primary,112,yes,no,225,Alive
30,management,divorced,secondary,83,yes,yes,310,Alive
48,labourer,married,primary,418,yes,no,102,Alive
38,management,married,secondary,3840,yes,yes,62,Alive
26,management,single,tertiary,7628,no,no,263,Alive
24,labourer,single,secondary,-10,yes,no,106,Alive
28,management,married,secondary,3,yes,no,112,Alive
55,management,married,tertiary,1433,no,no,298,Alive
40,labourer,married,secondary,0,yes,yes,105,Alive
39,management,married,tertiary,756,yes,no,268,Alive
43,labourer,divorced,secondary,313,yes,no,155,Alive
32,labourer,married,secondary,4996,yes,no,205,Alive
35,labourer,married,secondary,74,no,no,248,Alive
53,labourer,married,tertiary,431,yes,no,55,Alive
44,unemployed,divorced,secondary,522,no,no,411,Alive
42,labourer,married,primary,0,no,yes,83,Alive
59,unemployed,married,tertiary,1296,no,no,862,Alive
32,labourer,single,secondary,435,yes,no,373,Alive
47,labourer,married,secondary,2128,yes,no,98,Alive
30,management,single,secondary,-383,yes,no,170,Alive
38,labourer,single,secondary,1019,yes,no,249,Alive
40,labourer,single,primary,1780,no,yes,114,Alive
34,management,single,tertiary,431,no,no,401,Alive
33,labourer,single,tertiary,8097,no,yes,500,Alive
27,unemployed,single,secondary,0,yes,no,53,Alive
39,labourer,married,secondary,138,no,no,61,Alive
38,labourer,married,secondary,292,yes,yes,84,Alive
55,labourer,married,tertiary,606,no,yes,114,Alive
59,labourer,married,secondary,0,yes,no,226,Alive
37,management,married,tertiary,26,no,no,151,Alive
38,labourer,single,secondary,322,yes,no,61,Alive
20,management,single,secondary,336,no,yes,133,Alive
51,businessman,married,tertiary,36935,yes,no,41,Alive
48,management,married,unknown,0,yes,no,85,Alive
36,management,married,tertiary,928,yes,no,239,Alive
30,management,single,tertiary,2,no,no,19,Alive
45,management,married,tertiary,2220,yes,no,128,Alive
31,labourer,divorced,secondary,1125,no,yes,548,Alive
40,labourer,married,secondary,503,yes,no,127,Alive
58,businessman,married,tertiary,2920,yes,no,136,Alive
35,labourer,married,primary,4319,no,no,266,Alive
42,management,married,tertiary,0,no,no,81,Alive
48,labourer,married,primary,1080,yes,no,197,Alive
52,labourer,single,secondary,36,yes,no,335,Alive
30,labourer,single,tertiary,803,no,no,243,Alive
43,labourer,married,primary,8,no,no,245,Alive
43,labourer,married,secondary,833,no,no,156,Alive
30,management,single,tertiary,3410,yes,no,140,Alive
46,labourer,married,unknown,605,yes,no,780,Alive
43,businessman,married,tertiary,13342,yes,no,465,Alive
36,management,married,tertiary,586,yes,no,126,Alive
42,management,married,tertiary,559,no,no,88,Alive
41,labourer,married,secondary,4910,yes,no,1090,Alive
50,management,single,secondary,4527,yes,no,140,Alive
25,labourer,single,primary,-221,yes,no,250,Alive
36,management,married,tertiary,242,yes,no,20,Alive
59,unemployed,divorced,primary,20,no,no,298,Alive
50,management,divorced,secondary,797,yes,no,72,Alive
45,management,married,primary,321,yes,no,918,Alive
49,businessman,married,tertiary,313,yes,no,42,Alive
54,labourer,divorced,secondary,136,no,yes,151,Alive
33,management,married,secondary,0,yes,yes,160,Alive
67,labourer,married,secondary,0,no,no,1152,Alive
31,management,married,secondary,54,yes,no,226,Alive
59,labourer,divorced,secondary,0,no,yes,237,Alive
28,management,single,tertiary,373,yes,no,126,Alive
58,management,divorced,tertiary,577,no,no,1244,Alive
30,labourer,divorced,secondary,0,no,no,89,Alive
53,unemployed,married,secondary,1296,yes,no,115,Alive
51,unemployed,married,unknown,2642,no,no,52,Alive
47,labourer,married,secondary,3237,yes,no,198,Alive
30,management,single,tertiary,1191,no,no,381,Alive
38,management,married,tertiary,2278,yes,yes,244,Alive
53,labourer,single,secondary,-165,yes,no,89,Alive
59,unemployed,married,unknown,178,yes,no,330,Alive
57,unemployed,married,tertiary,209,no,no,453,Alive
36,unemployed,single,tertiary,3560,no,no,409,Alive
42,labourer,married,secondary,490,yes,no,386,Alive
56,labourer,single,secondary,3499,yes,no,248,Alive
38,unemployed,married,secondary,995,no,no,84,Alive
47,management,married,unknown,1128,no,no,65,Alive
30,unemployed,married,tertiary,163,yes,no,149,Alive
42,businessman,single,primary,103,yes,no,156,Alive
34,management,divorced,tertiary,70,yes,no,5,Alive
29,labourer,married,secondary,191,yes,no,87,Alive
49,management,married,secondary,1601,no,no,47,Alive
59,management,married,tertiary,287,yes,no,818,Alive
30,management,single,tertiary,199,no,yes,131,Alive
37,labourer,married,secondary,177,yes,no,464,Alive
27,management,single,tertiary,832,no,no,336,Alive
24,labourer,single,secondary,493,yes,no,85,Alive
55,management,married,tertiary,13578,no,no,247,Alive
60,labourer,divorced,secondary,-50,no,no,433,Alive
30,labourer,married,secondary,292,yes,yes,651,Alive
34,labourer,divorced,secondary,0,yes,no,150,Alive
36,management,married,secondary,0,no,yes,113,Alive
44,labourer,married,secondary,294,yes,no,66,Alive
38,management,married,tertiary,-558,yes,no,533,Alive
60,management,married,tertiary,-311,no,no,151,Alive
58,labourer,married,secondary,688,no,no,152,Alive
30,management,single,secondary,-548,yes,yes,70,Alive
39,labourer,married,tertiary,94,no,no,70,Alive
44,labourer,single,secondary,299,no,no,186,Alive
32,management,married,secondary,6217,yes,yes,486,Alive
32,labourer,married,primary,494,yes,no,252,Alive
47,management,single,secondary,594,yes,no,161,Alive
37,labourer,married,tertiary,0,yes,no,93,Alive
86,unemployed,divorced,unknown,157,no,no,147,Alive
38,labourer,married,secondary,183,yes,no,256,Alive
31,management,married,tertiary,22867,yes,no,241,Alive
49,labourer,single,secondary,1884,yes,no,43,Alive
53,unemployed,married,primary,0,no,yes,747,Alive
55,management,divorced,tertiary,446,no,no,159,Alive
30,management,single,tertiary,114,no,no,65,Alive
41,management,married,tertiary,217,no,no,328,Alive
31,labourer,married,secondary,1783,yes,yes,219,Alive
39,labourer,married,secondary,208,no,yes,122,Alive
43,labourer,married,secondary,1311,yes,no,746,Alive
45,management,divorced,tertiary,2813,yes,no,43,Alive
42,management,married,tertiary,783,yes,no,77,Alive
35,management,single,tertiary,243,yes,no,102,Alive
43,unemployed,married,secondary,5704,yes,no,139,Alive
54,management,married,secondary,2895,yes,no,20,Alive
43,labourer,married,primary,377,no,yes,11,Alive
33,management,married,secondary,2,yes,no,201,Alive
31,management,single,tertiary,153,no,no,65,Alive
42,unemployed,married,secondary,-165,yes,yes,179,Alive
34,labourer,single,secondary,2764,yes,no,158,Alive
36,labourer,married,secondary,6699,yes,no,201,Alive
51,labourer,married,secondary,7,yes,no,8,Alive
50,labourer,married,primary,2590,yes,no,257,Alive
32,labourer,single,secondary,14,no,no,144,Alive
37,management,married,tertiary,2672,yes,no,549,Alive
50,labourer,divorced,secondary,881,yes,yes,162,Alive
52,labourer,married,primary,4793,yes,no,176,Alive
30,management,divorced,secondary,370,yes,no,160,Alive
38,management,single,tertiary,6836,yes,no,374,Alive
50,labourer,married,primary,859,yes,yes,56,Alive
32,labourer,single,secondary,1940,yes,yes,299,Alive
24,labourer,single,primary,1033,yes,no,283,Alive
36,management,married,tertiary,532,yes,no,603,Alive
42,labourer,single,secondary,-321,no,no,230,Alive
50,labourer,married,primary,383,no,no,382,Alive
41,labourer,married,primary,865,no,yes,19,Alive
34,management,single,secondary,1352,yes,no,126,Alive
29,labourer,married,tertiary,-722,no,yes,121,Alive
47,management,married,secondary,1144,no,yes,324,Alive
44,labourer,married,secondary,794,yes,no,342,Alive
49,unemployed,married,secondary,2061,yes,yes,137,Alive
39,labourer,divorced,secondary,36,yes,no,109,Alive
31,businessman,single,tertiary,734,yes,no,295,Alive
36,labourer,single,secondary,99,no,no,256,Alive
44,labourer,married,secondary,879,yes,no,383,Alive
29,management,married,tertiary,0,yes,no,91,Alive
33,management,single,tertiary,4128,yes,no,456,Alive
40,management,married,secondary,0,yes,no,193,Alive
33,management,single,tertiary,275,no,no,348,Alive
54,management,married,tertiary,6525,yes,no,133,Alive
32,management,single,tertiary,9317,no,no,92,Alive
57,management,married,tertiary,350,no,no,87,Alive
46,management,married,tertiary,699,no,no,241,Alive
30,labourer,single,secondary,906,yes,yes,218,Alive
35,management,married,secondary,97,yes,no,135,Alive
36,management,single,secondary,115,no,no,134,Alive
37,management,married,secondary,36,yes,no,428,Alive
41,management,divorced,secondary,1076,yes,no,77,Alive
38,labourer,single,secondary,-56,yes,yes,247,Alive
34,management,single,secondary,1504,yes,no,395,Alive
45,labourer,single,secondary,482,yes,yes,637,Alive
53,labourer,married,secondary,208,no,no,333,Alive
42,management,married,tertiary,441,no,no,296,Alive
55,management,married,secondary,-2,no,no,76,Alive
57,labourer,divorced,primary,8278,no,no,408,Alive
58,management,married,secondary,407,yes,no,145,Alive
48,labourer,married,secondary,197,no,yes,47,Alive
33,labourer,married,secondary,348,yes,no,263,Alive
43,labourer,divorced,tertiary,101,no,no,173,Alive
29,labourer,married,secondary,294,yes,no,594,Alive
26,management,single,tertiary,3730,yes,no,93,Alive
56,management,divorced,tertiary,3885,yes,no,51,Alive
54,labourer,married,tertiary,4582,yes,no,165,Alive
33,labourer,married,secondary,403,yes,no,274,Alive
36,businessman,single,tertiary,145,yes,no,450,Alive
46,labourer,single,secondary,834,yes,no,196,Alive
40,labourer,married,secondary,664,yes,yes,29,Alive
50,management,divorced,tertiary,299,no,no,666,Alive
55,businessman,divorced,primary,29,no,no,500,Alive
41,management,married,secondary,124,yes,no,191,Alive
26,labourer,single,secondary,124,yes,no,57,Alive
35,management,single,tertiary,0,no,no,131,Alive
53,unemployed,married,tertiary,20,yes,no,218,Alive
31,labourer,single,secondary,31868,no,no,34,Alive
59,unemployed,married,secondary,599,yes,no,31,Alive
42,labourer,divorced,secondary,248,no,no,163,Alive
45,labourer,married,secondary,0,no,no,99,Alive
58,management,married,primary,879,yes,no,242,Alive
33,labourer,single,tertiary,34,no,no,13,Alive
47,labourer,married,secondary,2548,yes,no,577,Alive
31,labourer,single,secondary,3,yes,no,41,Alive
40,management,married,secondary,1395,yes,yes,122,Alive
28,labourer,married,primary,-196,no,no,209,Alive
42,labourer,married,primary,205,yes,no,582,Alive
53,labourer,single,secondary,1442,no,no,137,Alive
33,management,married,secondary,393,yes,no,383,Alive
28,labourer,married,secondary,-185,yes,yes,170,Alive
50,labourer,single,primary,1158,yes,no,116,Alive
30,labourer,single,secondary,1165,yes,no,365,Alive
37,labourer,married,secondary,10721,yes,no,394,Alive
39,labourer,divorced,secondary,1270,yes,no,245,Alive
29,management,married,tertiary,16,yes,no,605,Alive
32,labourer,single,secondary,930,yes,no,122,Alive
38,labourer,single,tertiary,0,no,no,247,Alive
55,labourer,married,secondary,0,no,no,506,Alive
38,management,married,primary,-175,yes,no,86,Alive
47,labourer,married,primary,328,yes,no,58,Alive
57,management,married,secondary,0,no,no,132,Alive
32,labourer,married,secondary,2556,no,no,269,Alive
37,unemployed,married,secondary,4969,yes,no,169,Alive
30,management,single,tertiary,726,yes,no,39,Alive
39,labourer,married,secondary,-1451,yes,yes,65,Alive
45,labourer,divorced,primary,221,no,no,93,Alive
25,labourer,single,secondary,3090,no,no,139,Alive
53,labourer,married,unknown,257,yes,no,209,Alive
39,management,single,tertiary,139,no,no,109,Alive
35,management,married,tertiary,3168,no,no,24,Alive
58,labourer,married,primary,260,yes,no,71,Alive
27,unemployed,single,tertiary,4574,no,no,187,Alive
39,labourer,single,primary,109,yes,no,699,Alive
41,labourer,married,secondary,140,yes,no,96,Alive
56,management,married,tertiary,-45,yes,no,116,Alive
54,labourer,married,tertiary,6507,no,no,145,Alive
46,labourer,married,primary,1291,yes,no,142,Alive
35,management,married,tertiary,-10,yes,no,168,Alive
41,management,single,secondary,0,no,no,286,Alive
36,labourer,married,primary,-20,yes,no,353,Alive
37,management,single,secondary,309,yes,no,58,Alive
28,labourer,single,secondary,250,no,yes,133,Alive
